17_pose_orig 	-36.066415123012
17 	-33.626749332418186
1h1q_pose0002 	-33.10614475091974
1h1q_pose_orig 	-33.514572223906605
1h1q 	-33.74400381473846
1h1r_pose_orig 	-33.944768564111534
1h1r 	-33.817160781652674
1h1s_pose0002 	-42.02851407261444
1h1s_pose0003 	-41.753888358267275
1h1s_pose0004 	-40.38154280536385
1h1s_pose0005 	-27.368033732040047
1h1s_pose_orig 	-41.80376890141232
1h1s 	-42.02473742207424
1oi9_pose0002 	-40.10094392953819
1oi9_pose_orig 	-40.004486209133454
1oi9 	-39.983721927161824
1oiu_pose0002 	-30.74686629004448
1oiu_pose0003 	-30.334458971331358
1oiu_pose0004 	-24.880982520431488
1oiu_pose0005 	-25.182478906431086
1oiu_pose_orig 	-30.741362288727565
1oiu 	-30.877341093636304
1oiy_pose0002 	-32.57730987005628
1oiy_pose0003 	-32.176171179326715
1oiy_pose0004 	-42.22263904682835
1oiy_pose0005 	-42.373487906874956
1oiy_pose_orig 	-37.59246592720611
1oiy 	-32.35206261139568
20_pose0002 	-35.925521565581825
20_pose0003 	-36.96850110500478
20_pose0004 	-31.207111603942998
20_pose0005 	-31.856944917155182
20_pose0006 	-31.115792068364193
20_pose0007 	-32.068340892556684
20_pose0008 	-37.38589376074075
20_pose_manual 	-31.228762740494666
20_pose_orig 	-33.25104596967211
20 	-35.56209240926152
21_pose0002 	-31.805748788468797
21_pose0003 	-32.14312897633669
21_pose_orig 	-30.630649498802036
21 	-31.75966077278087
22_pose0002 	-30.084127762740565
22_pose0003 	-30.07139816252314
22_pose_orig 	-32.531746350713306
22 	-29.79327361973904
26_pose0002 	-30.439861818294077
26_pose0003 	-30.662687191347715
26_pose0004 	-30.818328380822123
26_pose0005 	-32.364199592601864
26_pose_orig 	-31.117882940255857
26 	-29.96961233258847
28_pose0002 	-42.425910148771955
28_pose0003 	-34.5024924536852
28_pose0004 	-42.86402470633363
28_pose0005 	-32.226113496628905
28_pose0006 	-32.638777383188945
28_pose0007 	-32.3326313639887
28_pose0008 	-39.47712423826085
28_pose0009 	-34.98474310525814
28_pose0010 	-31.375983504825466
28_pose0011 	-31.513134245196465
28_pose0012 	-33.051118753569035
28_pose0013 	-34.265378240268156
28_pose0014 	-36.55536287235788
28_pose_manual 	-43.09973384932803
28_pose_orig 	-37.33503546191426
28 	-42.42485654931131
29_pose0002 	-32.90788922553761
29_pose0003 	-33.841061750605284
29_pose0004 	-36.65518413780878
29_pose0005 	-39.31519065283114
29_pose0006 	-35.06110169516992
29_pose_orig 	-38.71385806312152
29 	-34.385761981319
30_pose0002 	-33.14109997391736
30_pose0003 	-33.382721392686136
30_pose0004 	-34.53655223100489
30_pose0005 	-34.61609923108338
30_pose_orig 	-35.082340708850765
30 	-31.05102105957124
31_pose0002 	-30.98513613291837
31_pose0003 	-29.25917142739584
31_pose_manual 	-33.96284623191853
31_pose_orig 	-29.387553001016148
31 	-30.321670335468326
32_pose0002 	-39.42920202482256
32_pose0003 	-40.5136545772215
32_pose0004 	-40.44677498715137
32_pose0005 	-39.51609747625699
32_pose0006 	-40.41280671782934
32_pose0007 	-40.21817548103027
32_pose0008 	-34.729900366563385
32_pose0009 	-40.89166687429534
32_pose0010 	-34.03740740394133
32_pose_orig 	-37.57313467004336
32 	-39.81482169511165
