2aa_pose0002 	-7556.921150924557
2aa_pose0003 	-7558.744814124653
2aa_pose0004 	-7557.425723493173
2aa_pose0005 	-7556.4514006424815
2aa_pose0006 	-7556.063847360219
2aa_pose0007 	-7553.775479503809
2aa_pose0008 	-7554.6185685918335
2aa_pose0009 	-7554.575296556236
2aa_pose0010 	-7557.399038558294
2aa_pose0011 	-7554.984670651423
2aa_pose0012 	-7558.385950441093
2aa_pose0013 	-7555.1792559468295
2aa_pose0014 	-7554.316137344051
2aa_pose0015 	-7560.694931403919
2aa_pose0016 	-7553.5349347368065
2aa_pose0017 	-7553.989768643622
2aa_pose0018 	-7555.671775863338
2aa_pose0019 	-7561.338672802945
2aa_pose0020 	-7557.648428970639
2aa_pose0021 	-7551.686573125854
2aa_pose0022 	-7552.912506044465
2aa_pose0023 	-7554.071242094819
2aa_pose0024 	-7552.073264986659
2aa_pose0025 	-7553.256802472718
2aa_pose0026 	-7557.633717523752
2aa_pose0027 	-7558.007419162806
2aa_pose0028 	-7558.215865982284
2aa_pose0029 	-7555.259826950135
2aa_pose0030 	-7554.625346506244
2aa_pose0031 	-7558.520286943275
2aa_pose0032 	-7557.043937912113
2aa_pose0033 	-7555.910970760577
2aa_pose0034 	-7551.061495840048
2aa_pose0035 	-7557.5171551782305
2aa_pose0036 	-7559.02372744866
2aa_pose0037 	-7557.744529791207
2aa_pose0038 	-7556.519128308911
2aa_pose0039 	-7551.616805882375
2aa_pose0040 	-7556.34959576713
2aa_pose0041 	-7552.964416858386
2aa_pose0042 	-7557.111739962987
2aa_pose0043 	-7557.33285042046
2aa_pose0044 	-7549.371668828238
2aa_pose0045 	-7551.098986478401
2aa_pose0046 	-7552.921993035616
2aa_pose0047 	-7553.4482761686395
2aa_pose0048 	-7551.485878222428
2aa_pose0049 	-7547.383306442037
2aa_pose0050 	-7554.410646554015
2aa_pose0051 	-7556.178385177744
2aa_pose0052 	-7555.712296977347
2aa_pose0053 	-7548.0609414794735
2aa_pose0054 	-7555.24075708553
2aa_pose0055 	-7554.580168403508
2aa_pose0056 	-7553.414368345845
2aa_pose0057 	-7545.342082671084
2aa_pose0058 	-7545.767405267882
2aa_pose0059 	-7550.832779801588
2aa_pose0060 	-7555.32640594269
2aa_pose0061 	-7555.92036432569
2aa_pose0062 	-7552.200660731785
