CAT-13a 	-35.869480706305545
CAT-13b 	-38.09816920328999
CAT-13c 	-38.590615739129376
CAT-13d 	-38.64813415452237
CAT-13e 	-39.91355052460531
CAT-13f 	-40.739177419364474
CAT-13g 	-42.35621911399084
CAT-13h 	-41.55976450532294
CAT-13i 	-38.58144676690753
CAT-13j 	-37.32494198158757
CAT-13k 	-42.565237456732675
CAT-13m 	-38.34501154521068
CAT-13n 	-35.49073153044638
CAT-13o 	-39.98076407131349
CAT-17a 	-42.43801613498191
CAT-17b 	-36.90111463565184
CAT-17c 	-33.62790988765856
CAT-17d 	-30.367826352410802
CAT-17e 	-34.334859588322004
CAT-17f 	-30.869609848556237
CAT-17g 	-31.118017379607508
CAT-17h 	-35.03734065347827
CAT-17i 	-33.89532514065545
CAT-24 	-35.863790446174654
CAT-4a 	-40.06285116531954
CAT-4b 	-39.44978778087746
CAT-4c 	-26.34367034657983
CAT-4d 	-38.06215605911402
CAT-4i 	-38.71308736615366
CAT-4j 	-34.58682716994018
CAT-4k 	-32.912922035982874
CAT-4l 	-37.21207975613662
CAT-4m 	-37.72076684171666
CAT-4n 	-34.17395892546311
CAT-4o 	-34.871311873195836
CAT-4p 	-37.98670717587275
