23_pose0002 	-7043.068599453368
23_pose0003 	-7043.445354781598
23_pose0004 	-7043.728780642157
23_pose0005 	-7043.802838574997
23_pose_orig 	-7043.386941189628
23 	-7043.243622385748
26_pose0002 	-7072.047857863937
26_pose0003 	-7072.526925658698
26_pose0004 	-7071.678672250865
26_pose0005 	-7072.257783307638
26_pose0006 	-7071.898538141333
26_pose0007 	-7068.718844510473
26_pose0008 	-7066.354960561425
26_pose0009 	-7063.651389299411
26_pose0010 	-7065.436209274408
26_pose0011 	-7065.095292455432
26_pose_orig 	-7072.54697396624
26 	-7068.914509134822
27_pose0002 	-7051.303896705647
27_pose0003 	-7050.408992433346
27_pose0004 	-7051.357389321244
27_pose0005 	-7051.08995609053
27_pose0006 	-7051.2105997260705
27_pose0007 	-7050.836212066583
27_pose0008 	-7050.739080667586
27_pose0009 	-7051.071676627596
27_pose0010 	-7050.795877405332
27_pose0011 	-7045.654354012759
27_pose0012 	-7045.12322307811
27_pose0013 	-7045.017881924394
27_pose0014 	-7044.649070474604
27_pose_orig 	-7050.8838607328225
27 	-7050.9028765160765
28_pose_orig 	-7051.669550977523
29_pose_orig 	-7211.9821437615265
30_pose_orig 	-7060.448459070162
31_pose_orig 	-7216.526683529677
32_pose_orig 	-7057.707543084373
33_pose0002 	-7065.865687016152
33_pose0003 	-7065.246583067816
33_pose0004 	-7058.029575910389
33_pose0005 	-7057.925015992495
33_pose_orig 	-7065.424620699408
33 	-7065.411411874062
34_pose_manual 	-7217.902917036231
34_pose_orig 	-7210.410667836975
35_pose_orig 	-7074.433179668459
36_pose_orig 	-7077.674476886552
37_pose_orig 	-7077.200329092984
38_pose_orig 	-7025.072991869894
39_pose_orig 	-7017.5847798921495
40_pose_orig 	-7059.9986429772325
40 	-7062.1403318176635
41_pose_orig 	-7049.228702796549
42_pose0002 	-7042.906008916152
42_pose0003 	-7035.847488697858
42_pose0004 	-7042.59907506869
42_pose0005 	-7042.4089788783895
42_pose0006 	-7036.496734253654
42_pose_orig 	-7043.163558081329
42 	-7042.56552971702
43_pose0002 	-7040.997050293904
43_pose0003 	-7040.71927391276
43_pose0004 	-7040.672929159216
43_pose0005 	-7038.310537785511
43_pose0006 	-7042.569893649289
43_pose0007 	-7032.756436779319
43_pose0008 	-7035.516262682436
43_pose0009 	-7037.467859838678
43_pose0010 	-7029.842791498114
43_pose_orig 	-7042.950713250159
43 	-7037.325587545559
44_pose0002 	-7055.272369737917
44_pose0003 	-7048.467523060918
44_pose0004 	-7050.570458416931
44_pose_orig 	-7055.799445870916
44 	-7056.030111290391
45_pose0002 	-7069.28420818663
45_pose0003 	-7070.002040935991
45_pose0004 	-7069.977378465402
45_pose0005 	-7068.907175613799
45_pose0006 	-7064.208530724718
45_pose0007 	-7064.784642898024
45_pose0008 	-7063.956333805258
45_pose0009 	-7064.033172480317
45_pose0010 	-7069.147913398741
45_pose0011 	-7062.533684243801
45_pose0012 	-7067.357973842353
45_pose0013 	-7066.074580350823
45_pose0014 	-7064.818577176948
45_pose0015 	-7064.506996287881
45_pose0016 	-7062.94383584281
45_pose_orig 	-7069.117600683712
45 	-7069.811602758048
46_pose0002 	-7065.043039983935
46_pose0003 	-7065.10601834096
46_pose0004 	-7064.796807489858
46_pose0005 	-7064.434138026124
46_pose0006 	-7064.733638318812
46_pose0007 	-7064.127832620012
46_pose0008 	-7064.701531844867
46_pose0009 	-7056.225817146746
46_pose0010 	-7060.910265971487
46_pose_orig 	-7065.327313783336
46 	-7064.9212366253505
47_pose0002 	-7022.856743375007
47_pose0003 	-7023.043875945127
47_pose0004 	-7022.377252513801
47_pose0005 	-7029.836838869891
47_pose0006 	-7022.797651582702
47_pose0007 	-7023.738002210935
47_pose0008 	-7025.2004099474825
47_pose0009 	-7025.3227691580805
47_pose0010 	-7025.749981617281
47_pose_orig 	-7025.94549752815
47 	-7022.323570126785
48_pose0002 	-7039.4303672875685
48_pose0003 	-7039.397844824329
48_pose0004 	-7038.988920918958
48_pose0005 	-7038.994527230526
48_pose0006 	-7039.0390628523755
48_pose0007 	-7031.568538184082
48_pose0008 	-7033.52054740487
48_pose0009 	-7032.943556031722
48_pose_orig 	-7039.003352388707
48 	-7038.926118280443
49_pose_orig 	-7081.842066978681
50_pose_manual 	-7095.609729596453
50_pose_orig 	-7090.932401070906
51_pose0002 	-7046.835252917587
51_pose_orig 	-7049.843107082306
51 	-7046.403762303357
52_pose_manual 	-7091.012704864352
52_pose_orig 	-7083.796394939645
53_pose_orig 	-7100.074209842897
54_pose_orig 	-7059.235378906027
54 	-7052.67269429332
56_pose_orig 	-7078.460622221298
57_pose0002 	-7037.145406033366
57_pose0003 	-7036.8654789111
57_pose0004 	-7036.540768745048
57_pose0005 	-7036.919599240535
57_pose0006 	-7037.478000228158
57_pose0007 	-7037.141561496248
57_pose0008 	-7029.4688854900705
57_pose0009 	-7029.852609531541
57_pose_orig 	-7037.282272575834
57 	-7036.806120982728
58_pose_orig 	-7095.164921328033
60_pose_orig 	-7084.401293778116
61_pose_orig 	-7090.162972500876
62_pose_orig 	-7049.510269137231
63_pose_orig 	-7099.8959340081565
64_pose_orig 	-7058.470044631791
65_pose_orig 	-7091.081232798142
66_pose0002 	-7050.909332087297
66_pose0003 	-7044.408939654843
66_pose_orig 	-7050.09978290253
66 	-7050.647762155747
67_pose_orig 	-7114.106816745398
68_pose_orig 	-7085.35181840714
