13a_pose0002 	-38.75189248896147
13a_pose0003 	-39.01020121406106
13a_pose0004 	-39.25203088805717
13a_pose_orig 	-40.49443777019754
13a 	-40.70911589972963
13b_pose0002 	-41.3628491881439
13b_pose0003 	-40.608048123977184
13b_pose0004 	-40.21822623541384
13b_pose0005 	-39.81759654871466
13b_pose0006 	-39.948071419067944
13b_pose_orig 	-41.13631928650816
13b 	-42.243951315245155
13c_pose0002 	-41.43514120260436
13c_pose0003 	-41.87279913404466
13c_pose_orig 	-41.77817395275294
13c 	-42.37147316869953
13d_pose0002 	-43.538751205958505
13d_pose0003 	-42.653506578515334
13d_pose0004 	-42.76595361111296
13d_pose0005 	-43.13586638809349
13d_pose_manual 	-43.35776918306702
13d_pose_orig 	-40.44542678217759
13d 	-43.38443549141331
13e_pose0002 	-43.0189812245235
13e_pose0003 	-43.09596935073024
13e_pose0004 	-40.22101826456675
13e_pose0005 	-40.114678110408946
13e_pose0006 	-39.76034760888162
13e_pose0007 	-36.596356135843976
13e_pose_orig 	-43.01390236683474
13e 	-43.465772362900694
13f_pose0002 	-43.05773866162354
13f_pose0003 	-43.28298309073062
13f_pose0004 	-43.27377911118975
13f_pose_orig 	-42.96185440969084
13f 	-43.501288151084104
13g_pose_orig 	-40.31388318842709
13h_pose_orig 	-41.43757205065672
13i_pose0002 	-42.16626923971941
13i_pose0003 	-42.58450145524782
13i_pose0004 	-42.574050913991385
13i_pose0005 	-42.58909439012402
13i_pose0006 	-41.22064495985339
13i_pose0007 	-40.267151919717406
13i_pose0008 	-42.868258523290905
13i_pose0009 	-41.968791864507665
13i_pose0010 	-42.538327477167485
13i_pose0011 	-40.404137225445965
13i_pose0012 	-40.17006018193294
13i_pose0013 	-42.42416806133312
13i_pose0014 	-40.30191093964456
13i_pose0015 	-40.413852111530986
13i_pose0016 	-42.25475485826516
13i_pose0017 	-42.53994293156481
13i_pose0018 	-42.65644960753431
13i_pose0019 	-42.59347246174727
13i_pose0020 	-42.573624299633565
13i_pose0021 	-37.239963757097
13i_pose0022 	-38.82701852150146
13i_pose_orig 	-40.74329463554167
13i 	-42.70801656270393
13j_pose_orig 	-40.97370197024803
13k_pose_orig 	-40.40409821802869
13m_pose_orig 	-40.813996154463084
13n_pose_orig 	-41.536129674894354
13o_pose_orig 	-42.53916333960943
17a_pose0002 	-45.935604117244765
17a_pose0003 	-45.72803798822926
17a_pose0004 	-45.82510170069301
17a_pose0005 	-46.19412477089074
17a_pose_orig 	-42.78015828842864
17a 	-45.77309465622304
17b_pose0002 	-44.08565538028738
17b_pose0003 	-37.89475066867321
17b_pose0004 	-38.01314996187061
17b_pose_orig 	-39.329369931141926
17b 	-44.179620950968044
17c_pose0002 	-40.669453247364544
17c_pose0003 	-40.76882787387487
17c_pose_orig 	-39.11556248028238
17c 	-40.66950864876864
17d_pose0002 	-35.722060082302704
17d_pose0003 	-36.1860908659871
17d_pose0004 	-35.944457935489226
17d_pose0005 	-36.95110929775521
17d_pose0006 	-36.768057045008135
17d_pose_orig 	-35.06483891549952
17d 	-37.33284098572287
17e_pose0002 	-41.26842471310424
17e_pose0003 	-34.22430113962268
17e_pose0004 	-34.8166133227965
17e_pose0005 	-34.17643817132061
17e_pose0006 	-34.465827546300304
17e_pose0007 	-34.27350749366137
17e_pose0008 	-38.79950365770178
17e_pose_orig 	-37.54044907030523
17e 	-41.469131511314615
17f_pose0002 	-37.19619938966818
17f_pose0003 	-35.66867969857387
17f_pose_orig 	-35.945997929872746
17f 	-36.99533108901025
17g_pose0002 	-36.031575750427436
17g_pose0003 	-36.19301262316978
17g_pose0004 	-36.07438622260244
17g_pose0005 	-35.928524167414906
17g_pose0006 	-38.89360826607819
17g_pose0007 	-39.100995171125504
17g_pose_orig 	-33.54630866158651
17g 	-36.06076326385366
17h_pose0002 	-39.49654590604288
17h_pose0003 	-40.033939671455045
17h_pose0004 	-38.481496737270135
17h_pose_orig 	-39.662314139033796
17h 	-39.66787378861383
17i_pose0002 	-39.564622540491925
17i_pose0003 	-39.52767713475923
17i_pose_orig 	-36.7227777146371
17i 	-39.578421851985055
24_pose0002 	-35.0105978740542
24_pose_manual 	-40.99931061713219
24_pose_orig 	-37.64090211357766
24 	-35.366467579726574
4a_pose_orig 	-33.91185030303687
4b_pose_orig 	-37.27724539678668
4c_pose_orig 	-19.93202026848424
4d_pose_orig 	-29.949494630559993
4i_pose_orig 	-26.48641335718831
4j_pose_orig 	-29.375672378767476
4k_pose_orig 	-30.630585330589483
4l_pose_orig 	-29.161529425860053
4m_pose_orig 	-34.20503868702858
4n_pose_orig 	-31.488537321951398
4o_pose_orig 	-30.69089326444292
4p_pose_orig 	-35.484747640318446
