23_pose0002 	-41.63851723341155
23_pose0003 	-41.98639547098206
23_pose0004 	-41.66331642764304
23_pose0005 	-42.211822388823165
23_pose_orig 	-41.85660059247253
23 	-41.89423238099003
26_pose0002 	-41.79529797537576
26_pose0003 	-41.66690146704637
26_pose0004 	-41.82566781908041
26_pose0005 	-41.868479490787976
26_pose0006 	-41.84872636154738
26_pose0007 	-42.104423778356576
26_pose0008 	-38.0023022029885
26_pose0009 	-40.78079619913693
26_pose0010 	-37.753741847865385
26_pose0011 	-38.20941884348336
26_pose_orig 	-42.02008679134302
26 	-42.59654640310997
27_pose0002 	-31.322630739021346
27_pose0003 	-31.430040268609385
27_pose0004 	-31.36558321659862
27_pose0005 	-31.327935541483324
27_pose0006 	-31.186004671697386
27_pose0007 	-31.201898409783038
27_pose0008 	-31.053862463978415
27_pose0009 	-31.394987262749904
27_pose0010 	-31.059542484340394
27_pose0011 	-28.561001792228065
27_pose0012 	-27.895484649772637
27_pose0013 	-27.904690798653913
27_pose0014 	-28.062652011018994
27_pose_orig 	-31.297812397091487
27 	-31.12492327604826
28_pose_orig 	-31.786643239638657
29_pose_orig 	-34.46073156317309
30_pose_orig 	-33.827258821336805
31_pose_orig 	-34.350815557858574
32_pose_orig 	-33.17018690599897
33_pose0002 	-36.40228894782643
33_pose0003 	-35.93807550769082
33_pose0004 	-31.629781944709915
33_pose0005 	-31.577138821080492
33_pose_orig 	-36.16909651379677
33 	-36.32907905574114
34_pose_manual 	-33.03461934953359
34_pose_orig 	-30.195930416437683
35_pose_orig 	-38.441228948675494
36_pose_orig 	-42.65604483093046
37_pose_orig 	-38.27566680570619
38_pose_orig 	-39.60190804821398
39_pose_orig 	-34.357359472108534
40_pose_orig 	-39.515557421904624
40 	-38.598852194093844
41_pose_orig 	-32.248990533179814
42_pose0002 	-40.79817192031799
42_pose0003 	-37.137760933395775
42_pose0004 	-40.11787837288096
42_pose0005 	-40.41159954975404
42_pose0006 	-36.038267233242486
42_pose_orig 	-40.37778038042136
42 	-40.10817379035773
43_pose0002 	-38.43360540571205
43_pose0003 	-38.61890123428196
43_pose0004 	-38.18393100005499
43_pose0005 	-36.509592705655386
43_pose0006 	-39.71250169953867
43_pose0007 	-34.66339920033891
43_pose0008 	-35.1178877143447
43_pose0009 	-35.8309184416002
43_pose0010 	-36.23602046699664
43_pose_orig 	-39.81753113529788
43 	-35.91907681323476
44_pose0002 	-45.23423074070245
44_pose0003 	-41.90298555529619
44_pose0004 	-41.9334949439389
44_pose_orig 	-45.01321252829978
44 	-45.27318945738528
45_pose0002 	-41.4842155420106
45_pose0003 	-41.05974873443985
45_pose0004 	-41.28798857890571
45_pose0005 	-40.65345766161455
45_pose0006 	-38.02614931788732
45_pose0007 	-38.390516421941825
45_pose0008 	-37.77780906370346
45_pose0009 	-37.992106891117615
45_pose0010 	-41.756518884344146
45_pose0011 	-36.22772898144423
45_pose0012 	-41.164224183120965
45_pose0013 	-38.85570650545152
45_pose0014 	-38.803517986063085
45_pose0015 	-38.73638479506327
45_pose0016 	-36.07268438750499
45_pose_orig 	-41.51110335036584
45 	-41.89086490252295
46_pose0002 	-39.43093772955965
46_pose0003 	-39.3050556726914
46_pose0004 	-39.15189889976612
46_pose0005 	-38.176896383944246
46_pose0006 	-39.24404920623804
46_pose0007 	-38.07775292249992
46_pose0008 	-39.33851287542732
46_pose0009 	-32.96975787153699
46_pose0010 	-35.424108990622905
46_pose_orig 	-39.35551426314962
46 	-39.22222193434229
47_pose0002 	-32.31658544897066
47_pose0003 	-33.30191485297376
47_pose0004 	-32.195617719034026
47_pose0005 	-35.54932106460449
47_pose0006 	-32.538122696425425
47_pose0007 	-31.87946040217224
47_pose0008 	-34.25928779092913
47_pose0009 	-34.254505083806116
47_pose0010 	-33.11111896574942
47_pose_orig 	-34.52313245113776
47 	-32.22461479481711
48_pose0002 	-33.259225665316926
48_pose0003 	-33.31002892317786
48_pose0004 	-32.32363209409771
48_pose0005 	-32.322605175378094
48_pose0006 	-32.296220016481975
48_pose0007 	-28.01628185442217
48_pose0008 	-29.108553857740784
48_pose0009 	-28.78157673068102
48_pose_orig 	-33.14893159007436
48 	-33.11359631253065
49_pose_orig 	-37.96184765196275
50_pose_manual 	-43.69061079632031
50_pose_orig 	-40.572612538546146
51_pose0002 	-39.06183491493169
51_pose_orig 	-39.03741593435273
51 	-38.94628603675749
52_pose_manual 	-44.738367061841096
52_pose_orig 	-41.547772602914925
53_pose_orig 	-47.485958626872
54_pose_orig 	-46.24266029616222
54 	-44.858013306668845
56_pose_orig 	-40.36835615485294
57_pose0002 	-38.945201636227026
57_pose0003 	-38.773292530653194
57_pose0004 	-38.72913751004354
57_pose0005 	-38.65211515829061
57_pose0006 	-39.117755574497565
57_pose0007 	-39.37221937838832
57_pose0008 	-35.07081670521849
57_pose0009 	-33.830070617034394
57_pose_orig 	-39.118732984503836
57 	-39.31397681644877
58_pose_orig 	-46.800231917751866
60_pose_orig 	-42.80975598155533
61_pose_orig 	-43.212477129033005
62_pose_orig 	-41.50007147821485
63_pose_orig 	-49.08947693479354
64_pose_orig 	-47.91880103522941
65_pose_orig 	-43.75872879256099
66_pose0002 	-43.268148870697004
66_pose0003 	-39.795679335430904
66_pose_orig 	-42.958631165007645
66 	-43.121633567727585
67_pose_orig 	-43.51909066941175
68_pose_orig 	-45.73094723380778
